year,month,species_id,rodent_type,plot_type,captures
1982,10,DM,Kangaroo Rat,Control,1.8709677419354838
1982,10,DM,Kangaroo Rat,Long-term Krat Exclosure,0.22580645161290322
1982,10,DO,Kangaroo Rat,Control,0.2903225806451613
1982,10,DS,Kangaroo Rat,Control,1.064516129032258
1982,10,DS,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1982,10,PF,Granivore,Control,0.16129032258064516
1982,10,PF,Granivore,Long-term Krat Exclosure,0.3225806451612903
1982,10,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1982,10,PP,Granivore,Control,0.03225806451612903
1982,10,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,11,DM,Kangaroo Rat,Control,0.967741935483871
1982,11,DO,Kangaroo Rat,Control,0.16129032258064516
1982,11,DS,Kangaroo Rat,Control,0.45161290322580644
1982,11,PE,Granivore,Control,0.06451612903225806
1982,11,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1982,11,PF,Granivore,Control,0.3870967741935484
1982,11,PF,Granivore,Long-term Krat Exclosure,0.25806451612903225
1982,11,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1982,11,RM,Granivore,Control,0.06451612903225806
1982,11,RM,Granivore,Long-term Krat Exclosure,0.25806451612903225
1983,1,DM,Kangaroo Rat,Control,0.8387096774193549
1983,1,DM,Kangaroo Rat,Long-term Krat Exclosure,0.1935483870967742
1983,1,DO,Kangaroo Rat,Control,0.1935483870967742
1983,1,DS,Kangaroo Rat,Control,0.4838709677419355
1983,1,PE,Granivore,Control,0.03225806451612903
1983,1,PF,Granivore,Control,0.1935483870967742
1983,1,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,1,PM,Granivore,Control,0.03225806451612903
1983,1,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,1,RM,Granivore,Control,0.22580645161290322
1983,1,RM,Granivore,Long-term Krat Exclosure,0.22580645161290322
1983,2,DM,Kangaroo Rat,Control,0.8064516129032258
1983,2,DO,Kangaroo Rat,Control,0.2903225806451613
1983,2,DS,Kangaroo Rat,Control,0.25806451612903225
1983,2,PE,Granivore,Control,0.06451612903225806
1983,2,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,2,PF,Granivore,Control,0.06451612903225806
1983,2,PF,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,2,PM,Granivore,Control,0.03225806451612903
1983,2,RM,Granivore,Control,0.16129032258064516
1983,2,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,3,DM,Kangaroo Rat,Control,0.9354838709677419
1983,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1983,3,DO,Kangaroo Rat,Control,0.1935483870967742
1983,3,DS,Kangaroo Rat,Control,0.41935483870967744
1983,3,PE,Granivore,Control,0.06451612903225806
1983,3,PF,Granivore,Control,0.2903225806451613
1983,3,PF,Granivore,Long-term Krat Exclosure,0.2903225806451613
1983,3,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,3,RM,Granivore,Control,0.22580645161290322
1983,3,RM,Granivore,Long-term Krat Exclosure,0.25806451612903225
1983,4,DM,Kangaroo Rat,Control,0.6451612903225806
1983,4,DO,Kangaroo Rat,Control,0.16129032258064516
1983,4,DS,Kangaroo Rat,Control,0.6451612903225806
1983,4,PE,Granivore,Control,0.12903225806451613
1983,4,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,4,PF,Granivore,Control,0.3225806451612903
1983,4,PF,Granivore,Long-term Krat Exclosure,0.41935483870967744
1983,4,PM,Granivore,Control,0.06451612903225806
1983,4,RM,Granivore,Control,0.0967741935483871
1983,4,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,5,DM,Kangaroo Rat,Control,0.5806451612903226
1983,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1983,5,DO,Kangaroo Rat,Control,0.0967741935483871
1983,5,DS,Kangaroo Rat,Control,0.45161290322580644
1983,5,PE,Granivore,Control,0.06451612903225806
1983,5,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,5,PF,Granivore,Control,0.0967741935483871
1983,5,PF,Granivore,Long-term Krat Exclosure,0.25806451612903225
1983,5,PM,Granivore,Control,0.03225806451612903
1983,5,PP,Granivore,Control,0.06451612903225806
1983,5,RM,Granivore,Control,0.06451612903225806
1983,5,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,6,DM,Kangaroo Rat,Control,0.45161290322580644
1983,6,DO,Kangaroo Rat,Control,0.25806451612903225
1983,6,DS,Kangaroo Rat,Control,0.5161290322580645
1983,6,PF,Granivore,Control,0.03225806451612903
1983,6,PF,Granivore,Long-term Krat Exclosure,0.22580645161290322
1983,6,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,6,PP,Granivore,Control,0.03225806451612903
1983,6,RM,Granivore,Control,0.03225806451612903
1983,6,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,7,DM,Kangaroo Rat,Control,0.5161290322580645
1983,7,DO,Kangaroo Rat,Control,0.16129032258064516
1983,7,DS,Kangaroo Rat,Control,0.16129032258064516
1983,7,PF,Granivore,Long-term Krat Exclosure,0.12903225806451613
1983,7,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1983,7,PP,Granivore,Control,0.0967741935483871
1983,7,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,7,RM,Granivore,Control,0.03225806451612903
1983,8,DM,Kangaroo Rat,Control,0.5483870967741935
1983,8,DO,Kangaroo Rat,Control,0.16129032258064516
1983,8,DS,Kangaroo Rat,Control,0.3225806451612903
1983,8,PF,Granivore,Control,0.0967741935483871
1983,8,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,8,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,8,PP,Granivore,Control,0.0967741935483871
1983,8,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,9,DM,Kangaroo Rat,Control,0.6451612903225806
1983,9,DO,Kangaroo Rat,Control,0.3548387096774194
1983,9,DS,Kangaroo Rat,Control,0.5806451612903226
1983,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,9,PF,Granivore,Control,0.0967741935483871
1983,9,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,9,PP,Granivore,Control,0.06451612903225806
1983,9,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,10,DM,Kangaroo Rat,Control,0.7419354838709677
1983,10,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1983,10,DO,Kangaroo Rat,Control,0.22580645161290322
1983,10,DS,Kangaroo Rat,Control,0.45161290322580644
1983,10,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,10,PF,Granivore,Control,0.06451612903225806
1983,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,10,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,10,RM,Granivore,Control,0.03225806451612903
1983,10,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,11,DM,Kangaroo Rat,Control,0.6774193548387096
1983,11,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1983,11,DO,Kangaroo Rat,Control,0.2903225806451613
1983,11,DS,Kangaroo Rat,Control,0.5483870967741935
1983,11,PF,Granivore,Control,0.03225806451612903
1983,11,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,11,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,11,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,11,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1983,12,DM,Kangaroo Rat,Control,0.5483870967741935
1983,12,DO,Kangaroo Rat,Control,0.16129032258064516
1983,12,DS,Kangaroo Rat,Control,0.41935483870967744
1983,12,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1983,12,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1983,12,RM,Granivore,Control,0.03225806451612903
1983,12,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1984,2,DM,Kangaroo Rat,Control,0.5483870967741935
1984,2,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1984,2,DO,Kangaroo Rat,Control,0.16129032258064516
1984,2,DS,Kangaroo Rat,Control,0.2903225806451613
1984,2,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,2,RM,Granivore,Control,0.0967741935483871
1984,2,RM,Granivore,Long-term Krat Exclosure,0.22580645161290322
1984,3,DM,Kangaroo Rat,Control,0.45161290322580644
1984,3,DO,Kangaroo Rat,Control,0.1935483870967742
1984,3,DS,Kangaroo Rat,Control,0.2903225806451613
1984,3,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,3,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,3,RM,Granivore,Control,0.03225806451612903
1984,3,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,4,DM,Kangaroo Rat,Control,0.25806451612903225
1984,4,DO,Kangaroo Rat,Control,0.06451612903225806
1984,4,DS,Kangaroo Rat,Control,0.3225806451612903
1984,4,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,4,PF,Granivore,Long-term Krat Exclosure,0.06451612903225806
1984,4,PM,Granivore,Control,0.06451612903225806
1984,4,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,4,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1984,4,RM,Granivore,Control,0.03225806451612903
1984,5,DM,Kangaroo Rat,Control,1.1935483870967742
1984,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1984,5,DO,Kangaroo Rat,Control,0.45161290322580644
1984,5,DS,Kangaroo Rat,Control,0.2903225806451613
1984,5,PE,Granivore,Control,0.03225806451612903
1984,5,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,5,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1984,5,PP,Granivore,Control,0.06451612903225806
1984,5,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1984,5,RM,Granivore,Control,0.03225806451612903
1984,5,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1984,7,DM,Kangaroo Rat,Control,0.7741935483870968
1984,7,DO,Kangaroo Rat,Control,0.22580645161290322
1984,7,DS,Kangaroo Rat,Control,0.06451612903225806
1984,7,PE,Granivore,Control,0.03225806451612903
1984,7,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,7,PP,Granivore,Control,0.03225806451612903
1984,7,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1984,7,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1984,8,DM,Kangaroo Rat,Control,0.5806451612903226
1984,8,DO,Kangaroo Rat,Control,0.22580645161290322
1984,8,DS,Kangaroo Rat,Control,0.06451612903225806
1984,8,PE,Granivore,Control,0.03225806451612903
1984,8,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1984,8,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,8,PP,Granivore,Control,0.03225806451612903
1984,8,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,9,DM,Kangaroo Rat,Control,0.7419354838709677
1984,9,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1984,9,DO,Kangaroo Rat,Control,0.12903225806451613
1984,9,DS,Kangaroo Rat,Control,0.0967741935483871
1984,9,PE,Granivore,Control,0.03225806451612903
1984,9,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,9,PP,Granivore,Control,0.03225806451612903
1984,9,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,10,DM,Kangaroo Rat,Control,0.9354838709677419
1984,10,DO,Kangaroo Rat,Control,0.25806451612903225
1984,10,DS,Kangaroo Rat,Control,0.0967741935483871
1984,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,10,RM,Granivore,Control,0.03225806451612903
1984,10,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1984,12,DM,Kangaroo Rat,Control,0.5806451612903226
1984,12,DO,Kangaroo Rat,Control,0.1935483870967742
1984,12,DS,Kangaroo Rat,Control,0.03225806451612903
1984,12,PE,Granivore,Control,0.06451612903225806
1984,12,PM,Granivore,Control,0.03225806451612903
1984,12,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,1,DM,Kangaroo Rat,Control,0.6774193548387096
1985,1,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1985,1,DO,Kangaroo Rat,Control,0.3225806451612903
1985,1,DS,Kangaroo Rat,Control,0.03225806451612903
1985,1,PE,Granivore,Control,0.03225806451612903
1985,1,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,1,PM,Granivore,Control,0.06451612903225806
1985,1,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,1,RM,Granivore,Control,0.03225806451612903
1985,1,RM,Granivore,Long-term Krat Exclosure,0.1935483870967742
1985,2,DM,Kangaroo Rat,Control,0.7419354838709677
1985,2,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1985,2,DO,Kangaroo Rat,Control,0.16129032258064516
1985,2,DS,Kangaroo Rat,Control,0.03225806451612903
1985,2,PE,Granivore,Control,0.0967741935483871
1985,2,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,2,PM,Granivore,Control,0.03225806451612903
1985,2,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,3,DM,Kangaroo Rat,Control,0.5161290322580645
1985,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.16129032258064516
1985,3,DO,Kangaroo Rat,Control,0.3225806451612903
1985,3,DS,Kangaroo Rat,Control,0.03225806451612903
1985,3,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,3,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,3,RM,Granivore,Control,0.03225806451612903
1985,3,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,4,DM,Kangaroo Rat,Control,1.6451612903225807
1985,4,DM,Kangaroo Rat,Long-term Krat Exclosure,0.1935483870967742
1985,4,DO,Kangaroo Rat,Control,0.6451612903225806
1985,4,DS,Kangaroo Rat,Control,0.12903225806451613
1985,4,PE,Granivore,Control,0.06451612903225806
1985,4,PM,Granivore,Control,0.06451612903225806
1985,4,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,4,PP,Granivore,Control,0.06451612903225806
1985,4,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,4,RM,Granivore,Control,0.03225806451612903
1985,5,DM,Kangaroo Rat,Control,0.6129032258064516
1985,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1985,5,DO,Kangaroo Rat,Control,0.22580645161290322
1985,5,DS,Kangaroo Rat,Control,0.0967741935483871
1985,5,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,5,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,5,PP,Granivore,Control,0.03225806451612903
1985,5,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,5,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,6,DM,Kangaroo Rat,Control,0.7419354838709677
1985,6,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1985,6,DO,Kangaroo Rat,Control,0.22580645161290322
1985,6,DS,Kangaroo Rat,Control,0.16129032258064516
1985,6,PE,Granivore,Control,0.03225806451612903
1985,6,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,6,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,7,DM,Kangaroo Rat,Control,0.7741935483870968
1985,7,DM,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
1985,7,DO,Kangaroo Rat,Control,0.22580645161290322
1985,7,DS,Kangaroo Rat,Control,0.12903225806451613
1985,7,PE,Granivore,Control,0.03225806451612903
1985,7,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,7,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,7,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,8,DM,Kangaroo Rat,Control,0.7419354838709677
1985,8,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1985,8,DO,Kangaroo Rat,Control,0.22580645161290322
1985,8,DS,Kangaroo Rat,Control,0.06451612903225806
1985,8,PP,Granivore,Control,0.0967741935483871
1985,8,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,9,DM,Kangaroo Rat,Control,0.9032258064516129
1985,9,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1985,9,DO,Kangaroo Rat,Control,0.25806451612903225
1985,9,DS,Kangaroo Rat,Control,0.12903225806451613
1985,9,PE,Granivore,Control,0.03225806451612903
1985,9,PP,Granivore,Control,0.12903225806451613
1985,9,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1985,9,RM,Granivore,Control,0.03225806451612903
1985,10,DM,Kangaroo Rat,Control,0.8709677419354839
1985,10,DM,Kangaroo Rat,Long-term Krat Exclosure,0.16129032258064516
1985,10,DO,Kangaroo Rat,Control,0.3548387096774194
1985,10,DS,Kangaroo Rat,Control,0.1935483870967742
1985,10,PE,Granivore,Control,0.0967741935483871
1985,10,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,10,PP,Granivore,Control,0.06451612903225806
1985,11,DM,Kangaroo Rat,Control,1.064516129032258
1985,11,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
1985,11,DO,Kangaroo Rat,Control,0.25806451612903225
1985,11,DS,Kangaroo Rat,Control,0.25806451612903225
1985,11,PE,Granivore,Control,0.16129032258064516
1985,11,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,11,RM,Granivore,Control,0.03225806451612903
1985,11,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1985,12,DM,Kangaroo Rat,Control,1
1985,12,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
1985,12,DO,Kangaroo Rat,Control,0.22580645161290322
1985,12,DS,Kangaroo Rat,Control,0.1935483870967742
1985,12,PE,Granivore,Control,0.06451612903225806
1985,12,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1985,12,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1985,12,RM,Granivore,Control,0.0967741935483871
1985,12,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1986,3,DM,Kangaroo Rat,Control,0.7741935483870968
1986,3,DO,Kangaroo Rat,Control,0.2903225806451613
1986,3,DS,Kangaroo Rat,Control,0.2903225806451613
1986,3,PE,Granivore,Control,0.0967741935483871
1986,3,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1986,3,PP,Granivore,Control,0.03225806451612903
1986,3,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,3,RM,Granivore,Control,0.03225806451612903
1986,3,RM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1986,4,DM,Kangaroo Rat,Control,0.7741935483870968
1986,4,DO,Kangaroo Rat,Control,0.16129032258064516
1986,4,DS,Kangaroo Rat,Control,0.25806451612903225
1986,4,PE,Granivore,Control,0.06451612903225806
1986,4,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,5,DM,Kangaroo Rat,Control,0.6451612903225806
1986,5,DO,Kangaroo Rat,Control,0.0967741935483871
1986,5,DS,Kangaroo Rat,Control,0.25806451612903225
1986,5,PE,Granivore,Control,0.12903225806451613
1986,5,PM,Granivore,Control,0.03225806451612903
1986,5,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1986,5,PP,Granivore,Control,0.03225806451612903
1986,5,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,5,RM,Granivore,Control,0.03225806451612903
1986,5,RM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1986,6,DM,Kangaroo Rat,Control,0.6451612903225806
1986,6,DO,Kangaroo Rat,Control,0.1935483870967742
1986,6,DS,Kangaroo Rat,Control,0.06451612903225806
1986,6,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,6,PP,Granivore,Long-term Krat Exclosure,0.12903225806451613
1986,7,DM,Kangaroo Rat,Control,0.8064516129032258
1986,7,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
1986,7,DO,Kangaroo Rat,Control,0.22580645161290322
1986,7,DS,Kangaroo Rat,Control,0.16129032258064516
1986,7,PE,Granivore,Control,0.03225806451612903
1986,7,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,7,PM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1986,7,PP,Granivore,Control,0.03225806451612903
1986,7,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,8,DM,Kangaroo Rat,Control,0.6129032258064516
1986,8,DO,Kangaroo Rat,Control,0.06451612903225806
1986,8,DS,Kangaroo Rat,Control,0.1935483870967742
1986,8,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,9,DM,Kangaroo Rat,Control,0.6129032258064516
1986,9,DO,Kangaroo Rat,Control,0.0967741935483871
1986,9,DS,Kangaroo Rat,Control,0.16129032258064516
1986,9,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,9,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,10,DM,Kangaroo Rat,Control,0.5161290322580645
1986,10,DO,Kangaroo Rat,Control,0.12903225806451613
1986,10,DS,Kangaroo Rat,Control,0.16129032258064516
1986,10,PE,Granivore,Control,0.06451612903225806
1986,10,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,10,PP,Granivore,Control,0.03225806451612903
1986,11,DM,Kangaroo Rat,Control,0.6774193548387096
1986,11,DO,Kangaroo Rat,Control,0.25806451612903225
1986,11,DS,Kangaroo Rat,Control,0.16129032258064516
1986,11,PM,Granivore,Control,0.0967741935483871
1986,11,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1986,11,RM,Granivore,Control,0.0967741935483871
1986,11,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1986,12,DM,Kangaroo Rat,Control,0.6129032258064516
1986,12,DO,Kangaroo Rat,Control,0.16129032258064516
1986,12,DS,Kangaroo Rat,Control,0.12903225806451613
1986,12,PM,Granivore,Control,0.0967741935483871
1986,12,PM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1986,12,RM,Granivore,Control,0.0967741935483871
1986,12,RM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,1,DM,Kangaroo Rat,Control,0.25806451612903225
1987,1,DO,Kangaroo Rat,Control,0.03225806451612903
1987,1,PM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1987,1,RM,Granivore,Control,0.1935483870967742
1987,1,RM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1987,2,DM,Kangaroo Rat,Control,0.41935483870967744
1987,2,DO,Kangaroo Rat,Control,0.0967741935483871
1987,2,DS,Kangaroo Rat,Control,0.1935483870967742
1987,2,PE,Granivore,Control,0.12903225806451613
1987,2,PM,Granivore,Long-term Krat Exclosure,0.1935483870967742
1987,2,RM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1987,3,DM,Kangaroo Rat,Control,0.6774193548387096
1987,3,DO,Kangaroo Rat,Control,0.25806451612903225
1987,3,DS,Kangaroo Rat,Control,0.1935483870967742
1987,3,PE,Granivore,Control,0.06451612903225806
1987,3,PM,Granivore,Control,0.03225806451612903
1987,3,PM,Granivore,Long-term Krat Exclosure,0.12903225806451613
1987,3,RM,Granivore,Control,0.0967741935483871
1987,3,RM,Granivore,Long-term Krat Exclosure,0.3870967741935484
1987,4,DM,Kangaroo Rat,Control,1.1612903225806452
1987,4,DO,Kangaroo Rat,Control,0.41935483870967744
1987,4,DS,Kangaroo Rat,Control,0.4838709677419355
1987,4,PE,Granivore,Control,0.25806451612903225
1987,4,PE,Granivore,Long-term Krat Exclosure,0.12903225806451613
1987,4,PM,Granivore,Control,0.16129032258064516
1987,4,PM,Granivore,Long-term Krat Exclosure,0.22580645161290322
1987,4,PP,Granivore,Control,0.12903225806451613
1987,4,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
1987,4,RM,Granivore,Control,0.06451612903225806
1987,4,RM,Granivore,Long-term Krat Exclosure,0.3870967741935484
1987,5,DM,Kangaroo Rat,Control,0.5806451612903226
1987,5,DO,Kangaroo Rat,Control,0.22580645161290322
1987,5,DS,Kangaroo Rat,Control,0.22580645161290322
1987,5,PE,Granivore,Control,0.0967741935483871
1987,5,PE,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,5,PM,Granivore,Control,0.0967741935483871
1987,5,PM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,5,PP,Granivore,Control,0.03225806451612903
1987,5,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
1987,5,RM,Granivore,Control,0.03225806451612903
1987,5,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1987,6,DM,Kangaroo Rat,Control,0.3870967741935484
1987,6,DO,Kangaroo Rat,Control,0.16129032258064516
1987,6,DS,Kangaroo Rat,Control,0.0967741935483871
1987,6,PE,Granivore,Control,0.06451612903225806
1987,6,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1987,6,PM,Granivore,Control,0.03225806451612903
1987,6,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1987,6,PP,Granivore,Control,0.03225806451612903
1987,6,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
1987,6,RM,Granivore,Control,0.03225806451612903
1987,6,RM,Granivore,Long-term Krat Exclosure,0.1935483870967742
1987,7,DM,Kangaroo Rat,Control,1.2580645161290323
1987,7,DO,Kangaroo Rat,Control,0.3870967741935484
1987,7,DS,Kangaroo Rat,Control,0.3548387096774194
1987,7,PE,Granivore,Control,0.22580645161290322
1987,7,PM,Granivore,Control,0.03225806451612903
1987,7,PM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,7,PP,Granivore,Control,0.03225806451612903
1987,7,PP,Granivore,Long-term Krat Exclosure,0.2903225806451613
1987,7,RM,Granivore,Control,0.0967741935483871
1987,7,RM,Granivore,Long-term Krat Exclosure,0.3870967741935484
1987,8,DM,Kangaroo Rat,Control,0.5806451612903226
1987,8,DO,Kangaroo Rat,Control,0.25806451612903225
1987,8,DS,Kangaroo Rat,Control,0.12903225806451613
1987,8,PE,Granivore,Control,0.0967741935483871
1987,8,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
1987,8,PM,Granivore,Control,0.03225806451612903
1987,8,PM,Granivore,Long-term Krat Exclosure,0.0967741935483871
1987,8,PP,Granivore,Control,0.03225806451612903
1987,8,PP,Granivore,Long-term Krat Exclosure,0.1935483870967742
1987,8,RM,Granivore,Control,0.06451612903225806
1987,8,RM,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,9,DM,Kangaroo Rat,Control,0.5483870967741935
1987,9,DO,Kangaroo Rat,Control,0.22580645161290322
1987,9,DS,Kangaroo Rat,Control,0.16129032258064516
1987,9,PE,Granivore,Control,0.03225806451612903
1987,9,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
1987,9,PM,Granivore,Control,0.06451612903225806
1987,9,PM,Granivore,Long-term Krat Exclosure,0.06451612903225806
1987,9,PP,Granivore,Control,0.12903225806451613
1987,9,PP,Granivore,Long-term Krat Exclosure,0.16129032258064516
1987,9,RM,Granivore,Control,0.03225806451612903
1987,9,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
1987,10,DM,Kangaroo Rat,Control,0.5806451612903226
1987,10,DO,Kangaroo Rat,Control,0.1935483870967742
1987,10,DS,Kangaroo Rat,Control,0.12903225806451613
